Toucannon; Large, colorful bird with a stout body and a massive, multicolored beak. Feathers are black with bright red and white accents. The beak is thick, powerful, and shaped like a cannon’s barrel. Eyes are sharp and expressive with a slight mischievous glint. Legs are strong, supporting its hefty frame. Primary type is normal. Secondary type is flying. Abilities 0 is Keen Eye. Abilities 1 is Skill Link. Classification is Cannon Pokémon. Description is They smack beaks with others of their kind to communicate. The strength and number of hits tell each other how they feel.
Yungoos; Small mongoose-like Pokémon with a long, tan body and a huge round belly. Fur is short and coarse with dark stripes along the back. Its face is wide with sharp teeth and an always-alert expression. Small paws with claws are ready for scavenging and fighting. The texture of its fur looks rough but agile. "Primary type is normal. Secondary type is nan. Abilities 0 is Stakeout. Abilities 1 is Strong Jaw. Classification is Loitering Pokémon. Description is Its stomach takes up most of its long torso. It’s a big eater, so the amount Trainers have to spend on its food is no laughing matter."
Gumshoos; Larger mongoose Pokémon with a long body covered in thick tan and brown fur. It has a broad face with a constant serious, detective-like expression. The fur is dense and smooth, with darker stripes running down its back. Legs are short but strong, supporting its stalking posture. The eyes are sharp and calculating, always on the lookout. "Primary type is normal. Secondary type is nan. Abilities 0 is Stakeout. Abilities 1 is Strong Jaw. Classification is Stakeout Pokémon. Description is Although it wasn’t originally found in Alola, this Pokémon was brought over a long time ago when there was a huge Rattata outbreak."
Grubbin; Small insect Pokémon with a bright yellow, segmented body and large mandibles. Its exoskeleton looks smooth but sturdy, like a hard shell. Tiny black eyes peek from under a rounded head. The mandibles are oversized compared to its body, powerful and menacing. Legs are short and adapted for gripping branches and climbing. "Primary type is bug. Secondary type is nan. Abilities 0 is Swarm. Abilities 1 is nan. Classification is Larva Pokémon. Description is Its natural enemies, like Rookidee, may flee rather than risk getting caught in its large mandibles that can snap thick tree branches."
Charjabug; Boxy, rectangular Pokémon covered in a tough green and black shell. Its segmented body looks mechanical and armored. Small red eyes glow slightly under its protective casing. The mouth is a simple slit, often closed tightly. Its jaws crackle with small sparks of electricity, ready to deliver shocks. "Primary type is bug. Secondary type is electric. Abilities 0 is Battery. Abilities 1 is nan. Classification is Battery Pokémon. Description is While its durable shell protects it from attacks, Charjabug strikes at enemies with jolts of electricity discharged from the tips of its jaws."
Vikavolt; Sleek, beetle-like Pokémon with a shiny blue and black armored body. Its large mandibles are jagged and glow with concentrated electricity. Wings are thin and translucent with a slight metallic sheen. The body is streamlined for flight, with sharp angular edges. Eyes are large, bright blue, and fierce. "Primary type is bug. Secondary type is electric. Abilities 0 is Levitate. Abilities 1 is nan. Classification is Stag Beetle Pokémon. Description is It builds up electricity in its abdomen, focuses it through its jaws, and then fires the electricity off in concentrated beams."
Crabrawler; Stout, crab-like Pokémon with a thick, purple shell and huge pincers. Its body is rounded and sturdy, built for both offense and defense. Small black eyes peek out from under a heavy brow. The pincers are oversized, rough-textured, and ready to grapple. Legs are short but powerful, giving it a squat, battle-ready stance. Primary type is fighting. Secondary type is nan. Abilities 0 is Hyper Cutter. Abilities 1 is Iron Fist. Classification is Boxing Pokémon. Description is Its hard pincers are well suited to both offense and defense. Fights between two Crabrawler are like boxing matches.
Crabominable; Large, imposing crab Pokémon covered in thick white fur with blue patches. Its massive pincers are frosty, glowing with cold energy. The fur looks dense and shaggy, protecting it from harsh climates. Its eyes are small but fierce, set beneath a heavy brow. Legs are thick and muscular, built for powerful, crushing strikes. Primary type is fighting. Secondary type is ice. Abilities 0 is Hyper Cutter. Abilities 1 is Iron Fist. Classification is Woolly Crab Pokémon. Description is It stores coldness in its pincers and pummels its foes. It can even smash thick walls of ice to bits!
Oricorio; Elegant bird Pokémon with vibrant feathers that change color based on its form. Its slender body is covered in smooth, brightly colored plumage. The head sports a flowing crest and expressive eyes. Wings move gracefully in dance-like motions, creating mesmerizing patterns. The texture of feathers is soft but vivid, catching light with every move. Primary type is fire. Secondary type is flying. Abilities 0 is Dancer. Abilities 1 is nan. Classification is Dancing Pokémon. Description is It wins the hearts of its enemies with its passionate dancing and then uses the opening it creates to burn them up with blazing flames.
Cutiefly; Tiny, delicate fairy-like insect with soft, glowing yellow and black striped body. Large, shining eyes and translucent, glittering wings give it a magical appearance. Its antennae are thin and twitch with curiosity. The texture of its body looks fuzzy and velvety. It flutters gently, leaving sparkles in its wake. "Primary type is bug. Secondary type is fairy. Abilities 0 is Honey Gather. Abilities 1 is Shield Dust. Classification is Bee Fly Pokémon. Description is Nectar and pollen are its favorite fare. You can find Cutiefly hovering around Gossifleur, trying to get some of Gossifleur’s pollen."
Ribombee; Small, bee-like Pokémon with bright yellow and black fur and delicate white wings. It carries tiny puffs of pollen, glowing softly as it moves. The eyes are large, warm, and full of energy. Antennae are short and expressive. Its body has a fluffy texture with fine, silky hairs. Primary type is bug. Secondary type is fairy. Abilities 0 is Honey Gather. Abilities 1 is Shield Dust. Classification is Bee Fly Pokémon. Description is It makes pollen puffs from pollen and nectar. The puffs’ effects depend on the type of ingredients and how much of each one is used.
Rockruff; Small, sturdy canine Pokémon with soft, sandy brown fur. It has large, pointed ears and bright, eager eyes. Its fur is fluffy around the neck, giving a collar-like appearance. The paws are strong and well-padded for running and digging. Its tail is bushy, wagging with enthusiasm. "Primary type is rock. Secondary type is nan. Abilities 0 is Keen Eye. Abilities 1 is Vital Spirit. Classification is Puppy Pokémon. Description is This Pokémon can bond very strongly with its Trainer, but it also has a habit of biting. Raising a Rockruff for a long time can be challenging."
Lycanroc; Sleek, wolf-like Pokémon with sharp, rock-like spikes jutting from its mane. Its fur is a mix of sandy browns and creams with a rough, rocky texture. The eyes are piercing amber, full of focus and intensity. Muscular legs and streamlined body suggest agility and strength. Its stance is calm but ready to pounce. Primary type is rock. Secondary type is nan. Abilities 0 is Keen Eye. Abilities 1 is Sand Rush. Classification is Wolf Pokémon. Description is This Lycanroc is calm and cautious. The rocks jutting from its mane are razor sharp.
